bcr_sample_barcode	bcr_analyte_barcode	experimental_protocol_type	protocol_file_name	protocol_name
TCGA-E9-A1RG-10A	TCGA-E9-A1RG-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A1RG-10A	TCGA-E9-A1RG-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A1RH-01A	TCGA-E9-A1RH-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A1RH-01A	TCGA-E9-A1RH-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A1RH-01A	TCGA-E9-A1RH-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A1RH-10A	TCGA-E9-A1RH-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A1RH-10A	TCGA-E9-A1RH-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A1RH-11A	TCGA-E9-A1RH-11A-34D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A1RH-11A	TCGA-E9-A1RH-11A-34R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A1RI-01A	TCGA-E9-A1RI-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A1RI-01A	TCGA-E9-A1RI-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A1RI-01A	TCGA-E9-A1RI-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A1RI-10A	TCGA-E9-A1RI-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A1RI-10A	TCGA-E9-A1RI-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A1RI-11A	TCGA-E9-A1RI-11A-41D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A1RI-11A	TCGA-E9-A1RI-11A-41R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A226-01A	TCGA-E9-A226-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A226-01A	TCGA-E9-A226-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A226-01A	TCGA-E9-A226-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A226-10A	TCGA-E9-A226-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A226-10A	TCGA-E9-A226-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A227-01A	TCGA-E9-A227-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A227-01A	TCGA-E9-A227-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A227-01A	TCGA-E9-A227-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A227-10A	TCGA-E9-A227-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A227-10A	TCGA-E9-A227-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A228-01A	TCGA-E9-A228-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A228-01A	TCGA-E9-A228-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A228-01A	TCGA-E9-A228-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A228-10A	TCGA-E9-A228-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A228-10A	TCGA-E9-A228-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A229-01A	TCGA-E9-A229-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A229-01A	TCGA-E9-A229-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A229-01A	TCGA-E9-A229-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A229-10B	TCGA-E9-A229-10B-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A229-10B	TCGA-E9-A229-10B-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22A-01A	TCGA-E9-A22A-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22A-01A	TCGA-E9-A22A-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A22A-01A	TCGA-E9-A22A-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22A-10A	TCGA-E9-A22A-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22A-10A	TCGA-E9-A22A-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22B-01A	TCGA-E9-A22B-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22B-01A	TCGA-E9-A22B-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A22B-01A	TCGA-E9-A22B-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22B-10A	TCGA-E9-A22B-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22B-10A	TCGA-E9-A22B-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22D-01A	TCGA-E9-A22D-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22D-01A	TCGA-E9-A22D-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A22D-01A	TCGA-E9-A22D-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22D-10A	TCGA-E9-A22D-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22D-10A	TCGA-E9-A22D-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22E-01A	TCGA-E9-A22E-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22E-01A	TCGA-E9-A22E-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A22E-01A	TCGA-E9-A22E-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22E-10A	TCGA-E9-A22E-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22E-10A	TCGA-E9-A22E-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22G-01A	TCGA-E9-A22G-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22G-01A	TCGA-E9-A22G-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A22G-01A	TCGA-E9-A22G-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22G-10A	TCGA-E9-A22G-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22G-10A	TCGA-E9-A22G-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22H-01A	TCGA-E9-A22H-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22H-01A	TCGA-E9-A22H-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A22H-01A	TCGA-E9-A22H-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A22H-10A	TCGA-E9-A22H-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A22H-10A	TCGA-E9-A22H-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A243-01A	TCGA-E9-A243-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A243-01A	TCGA-E9-A243-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A243-01A	TCGA-E9-A243-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A243-10A	TCGA-E9-A243-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A243-10A	TCGA-E9-A243-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A244-01A	TCGA-E9-A244-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A244-01A	TCGA-E9-A244-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A244-01A	TCGA-E9-A244-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A244-10A	TCGA-E9-A244-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A244-10A	TCGA-E9-A244-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A245-01A	TCGA-E9-A245-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A245-01A	TCGA-E9-A245-01A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A245-01A	TCGA-E9-A245-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A245-10A	TCGA-E9-A245-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A245-10A	TCGA-E9-A245-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A247-01A	TCGA-E9-A247-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A247-01A	TCGA-E9-A247-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A247-01A	TCGA-E9-A247-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A247-10A	TCGA-E9-A247-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A247-10A	TCGA-E9-A247-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A248-01A	TCGA-E9-A248-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A248-01A	TCGA-E9-A248-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A248-01A	TCGA-E9-A248-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A248-10A	TCGA-E9-A248-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A248-10A	TCGA-E9-A248-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A249-01A	TCGA-E9-A249-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A249-01A	TCGA-E9-A249-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A249-01A	TCGA-E9-A249-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A249-10A	TCGA-E9-A249-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A249-10A	TCGA-E9-A249-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A24A-01A	TCGA-E9-A24A-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A24A-01A	TCGA-E9-A24A-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A24A-01A	TCGA-E9-A24A-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A24A-10A	TCGA-E9-A24A-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A24A-10A	TCGA-E9-A24A-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A295-01A	TCGA-E9-A295-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A295-01A	TCGA-E9-A295-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A295-01A	TCGA-E9-A295-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A295-10A	TCGA-E9-A295-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A295-10A	TCGA-E9-A295-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A2JS-01A	TCGA-E9-A2JS-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A2JS-01A	TCGA-E9-A2JS-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A2JS-01A	TCGA-E9-A2JS-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A2JS-10A	TCGA-E9-A2JS-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A2JS-10A	TCGA-E9-A2JS-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A2JT-01A	TCGA-E9-A2JT-01A-22D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A2JT-01A	TCGA-E9-A2JT-01A-22R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A2JT-01A	TCGA-E9-A2JT-01A-22W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A2JT-10A	TCGA-E9-A2JT-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A2JT-10A	TCGA-E9-A2JT-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A3HO-01A	TCGA-E9-A3HO-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A3HO-01A	TCGA-E9-A3HO-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-E9-A3HO-01A	TCGA-E9-A3HO-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-E9-A3HO-10A	TCGA-E9-A3HO-10A-02D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-E9-A3HO-10A	TCGA-E9-A3HO-10A-02W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1IW-01A	TCGA-EW-A1IW-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1IW-01A	TCGA-EW-A1IW-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1IW-01A	TCGA-EW-A1IW-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1IW-10A	TCGA-EW-A1IW-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1IW-10A	TCGA-EW-A1IW-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1IX-01A	TCGA-EW-A1IX-01A-12D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1IX-01A	TCGA-EW-A1IX-01A-12R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1IX-01A	TCGA-EW-A1IX-01A-12W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1IX-10A	TCGA-EW-A1IX-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1IX-10A	TCGA-EW-A1IX-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1IY-01A	TCGA-EW-A1IY-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1IY-01A	TCGA-EW-A1IY-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1IY-01A	TCGA-EW-A1IY-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1IY-10A	TCGA-EW-A1IY-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1IY-10A	TCGA-EW-A1IY-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1IZ-01A	TCGA-EW-A1IZ-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1IZ-01A	TCGA-EW-A1IZ-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1IZ-01A	TCGA-EW-A1IZ-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1IZ-10A	TCGA-EW-A1IZ-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1IZ-10A	TCGA-EW-A1IZ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J1-01A	TCGA-EW-A1J1-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J1-01A	TCGA-EW-A1J1-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1J1-01A	TCGA-EW-A1J1-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J1-10A	TCGA-EW-A1J1-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J1-10A	TCGA-EW-A1J1-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J2-01A	TCGA-EW-A1J2-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J2-01A	TCGA-EW-A1J2-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1J2-01A	TCGA-EW-A1J2-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J2-10A	TCGA-EW-A1J2-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J2-10A	TCGA-EW-A1J2-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J3-01A	TCGA-EW-A1J3-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J3-01A	TCGA-EW-A1J3-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1J3-01A	TCGA-EW-A1J3-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J3-10A	TCGA-EW-A1J3-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J3-10A	TCGA-EW-A1J3-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J5-01A	TCGA-EW-A1J5-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J5-01A	TCGA-EW-A1J5-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1J5-01A	TCGA-EW-A1J5-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J5-10A	TCGA-EW-A1J5-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J5-10A	TCGA-EW-A1J5-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J6-01A	TCGA-EW-A1J6-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J6-01A	TCGA-EW-A1J6-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1J6-01A	TCGA-EW-A1J6-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1J6-10A	TCGA-EW-A1J6-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1J6-10A	TCGA-EW-A1J6-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OV-01A	TCGA-EW-A1OV-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OV-01A	TCGA-EW-A1OV-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1OV-01A	TCGA-EW-A1OV-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OV-10A	TCGA-EW-A1OV-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OV-10A	TCGA-EW-A1OV-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OW-01A	TCGA-EW-A1OW-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OW-01A	TCGA-EW-A1OW-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1OW-01A	TCGA-EW-A1OW-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OW-10A	TCGA-EW-A1OW-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OW-10A	TCGA-EW-A1OW-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OX-01A	TCGA-EW-A1OX-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OX-01A	TCGA-EW-A1OX-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1OX-01A	TCGA-EW-A1OX-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OX-10A	TCGA-EW-A1OX-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OX-10A	TCGA-EW-A1OX-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OY-01A	TCGA-EW-A1OY-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OY-01A	TCGA-EW-A1OY-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1OY-01A	TCGA-EW-A1OY-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OY-10A	TCGA-EW-A1OY-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OY-10A	TCGA-EW-A1OY-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OZ-01A	TCGA-EW-A1OZ-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OZ-01A	TCGA-EW-A1OZ-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1OZ-01A	TCGA-EW-A1OZ-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1OZ-10A	TCGA-EW-A1OZ-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1OZ-10A	TCGA-EW-A1OZ-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P0-01A	TCGA-EW-A1P0-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P0-01A	TCGA-EW-A1P0-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1P0-01A	TCGA-EW-A1P0-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P0-10A	TCGA-EW-A1P0-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P0-10A	TCGA-EW-A1P0-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P1-01A	TCGA-EW-A1P1-01A-31D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P1-01A	TCGA-EW-A1P1-01A-31R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1P1-01A	TCGA-EW-A1P1-01A-31W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P1-10A	TCGA-EW-A1P1-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P1-10A	TCGA-EW-A1P1-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P3-01A	TCGA-EW-A1P3-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P3-01A	TCGA-EW-A1P3-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1P3-01A	TCGA-EW-A1P3-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P3-10A	TCGA-EW-A1P3-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P3-10A	TCGA-EW-A1P3-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P4-01A	TCGA-EW-A1P4-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P4-01A	TCGA-EW-A1P4-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1P4-01A	TCGA-EW-A1P4-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P4-10A	TCGA-EW-A1P4-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P4-10A	TCGA-EW-A1P4-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P5-01A	TCGA-EW-A1P5-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P5-01A	TCGA-EW-A1P5-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1P5-01A	TCGA-EW-A1P5-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P5-10A	TCGA-EW-A1P5-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P5-10A	TCGA-EW-A1P5-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P6-01A	TCGA-EW-A1P6-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P6-01A	TCGA-EW-A1P6-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1P6-01A	TCGA-EW-A1P6-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P6-10A	TCGA-EW-A1P6-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P6-10A	TCGA-EW-A1P6-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P7-01A	TCGA-EW-A1P7-01A-21D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P7-01A	TCGA-EW-A1P7-01A-21R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1P7-01A	TCGA-EW-A1P7-01A-21W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P7-10A	TCGA-EW-A1P7-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P7-10A	TCGA-EW-A1P7-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P8-01A	TCGA-EW-A1P8-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P8-01A	TCGA-EW-A1P8-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1P8-01A	TCGA-EW-A1P8-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1P8-10A	TCGA-EW-A1P8-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1P8-10A	TCGA-EW-A1P8-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1PA-01A	TCGA-EW-A1PA-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1PA-01A	TCGA-EW-A1PA-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1PA-01A	TCGA-EW-A1PA-01A-11W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1PA-10A	TCGA-EW-A1PA-10A-01D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1PA-10A	TCGA-EW-A1PA-10A-01W	Repli-G	[Not Available]	[Not Available]
TCGA-EW-A1PB-01A	TCGA-EW-A1PB-01A-11D	aDNA Preparation Type	[Not Available]	[Not Available]
TCGA-EW-A1PB-01A	TCGA-EW-A1PB-01A-11R	mirVana (Allprep DNA) RNA	[Not Available]	[Not Available]
TCGA-EW-A1PB-01A	TCGA-EW-A1PB-01A-11W	Repli-G	[Not Available]	[Not Available]
